Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
539;21101068936;"Russian Journal of Allergy";journal;"2686682X, 18108830";0,116;Q4;5;47;120;1574;39;117;0,38;33,49;77,27;0;11;Russian Federation;Eastern Europe;"Pharmarus Print Media";"2019-2024";"Immunology (Q4); Immunology and Allergy (Q4)";"Immunology and Microbiology; Medicine"
540;21101052223;"Vestnik Sovremennoi Klinicheskoi Mediciny";journal;"20710240, 2079553X";0,116;Q4;5;129;182;3158;42;182;0,23;24,48;66,56;0;68;Russian Federation;Eastern Europe;"LLC "IMC" Modern Clinical Medicine";"2019, 2021-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
541;21101169124;"Izvestiya RAN. Seriya Literatury i Yazyka";journal;"16057880, 24137715";0,115;Q2;3;63;182;1325;16;182;0,08;21,03;70,37;0;2;Russian Federation;Eastern Europe;"Russian Academy of Sciences";"2019-2023";"Literature and Literary Theory (Q2); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
542;21101041821;"Kazan Medical Journal";journal;"03684814, 25879359";0,115;Q4;6;109;369;2954;63;365;0,13;27,10;58,20;0;49;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
543;21101038823;"Russian Archives of Internal Medicine";journal;"24116564, 22266704";0,115;Q4;7;49;127;1576;46;127;0,25;32,16;71,07;0;34;Russian Federation;Eastern Europe;"SINAPS LLC";"2019-2025";"Medicine (miscellaneous) (Q4)";"Medicine"
544;21100945726;"Stasis";journal;"23103817, 25000721";0,115;Q3;7;10;40;529;11;36;0,00;52,90;0,00;0;0;Russian Federation;Eastern Europe;"European University at Saint-Petersburg";"2013-2024";"Philosophy (Q3)";"Arts and Humanities"
545;21100237429;"Novyj Istoriceskij Vestnik";journal;"20729286";0,114;Q3;5;36;105;539;9;105;0,08;14,97;27,27;0;8;Russian Federation;Eastern Europe;"Izd-vo Ippolitova";"2012-2024";"History (Q3)";"Arts and Humanities"
546;21101067738;"Russian Journal of Neurosurgery";journal;"25877569, 16833295";0,114;Q4;4;55;154;1566;22;147;0,15;28,47;32,86;0;8;Russian Federation;Eastern Europe;"ABV-press Publishing House";"2019-2024";"Neurology (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4); Surgery (Q4)";"Medicine; Neuroscience"
547;21100839122;"Vestnik Sankt-Peterburgskogo Universiteta, Iskusstvovedenie";journal;"25422243, 22213007";0,114;Q3;4;33;105;1123;5;105;0,06;34,03;67,86;0;4;Russian Federation;Eastern Europe;"Saint Petersburg State University";"2016-2024";"Conservation (Q3); History (Q3); Music (Q3); Visual Arts and Performing Arts (Q3)";"Arts and Humanities"
548;13207;"Voprosy Onkologii";journal;"05073758";0,114;Q4;14;131;326;3858;69;326;0,23;29,45;51,42;0;94;Russian Federation;Eastern Europe;"";"1955-2024";"Cancer Research (Q4); Oncology (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine"
549;21101081517;"P.A. Herzen Journal of Oncology";journal;"23094745, 2305218X";0,113;Q4;7;72;206;1957;37;206;0,18;27,18;51,85;0;60;Russian Federation;Eastern Europe;"Media Sphera Publishing Group";"2012-2024";"Oncology (Q4); Surgery (Q4)";"Medicine"
550;21101046166;"Siberian Medical Review";journal;"18199496, 25000136";0,113;Q4;5;67;292;1554;56;289;0,18;23,19;64,73;0;27;Russian Federation;Eastern Europe;"Krasnoyarsk State Medical University";"2019-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
551;36823;"Tsitologiya";journal;"00413771";0,113;Q4;20;53;154;2457;35;154;0,16;46,36;72,99;0;5;Russian Federation;Eastern Europe;"";"1960-2024";"Histology (Q4); Medicine (miscellaneous) (Q4); Pathology and Forensic Medicine (Q4)";"Medicine"
552;21100898969;"Journal of Language Relationship";journal;"22193820, 22194029";0,112;Q4;6;14;43;736;19;43;0,40;52,57;0,00;0;0;Russian Federation;Eastern Europe;"Russian State University for the Humanities";"2017-2024";"Linguistics and Language (Q4)";"Social Sciences"
553;21100777305;"Logos (Russian Federation)";journal;"08695377, 24999628";0,112;Q3;8;55;146;1251;25;144;0,17;22,75;22,22;0;1;Russian Federation;Eastern Europe;"Gaidar Institute Press";"2016-2024";"Cultural Studies (Q3); Literature and Literary Theory (Q3); Philosophy (Q3)";"Arts and Humanities; Social Sciences"
554;21101151856;"RUDN Journal of Studies in Literature and Journalism";journal;"23129220, 23129247";0,112;Q3;3;77;228;1339;11;223;0,05;17,39;60,47;1;14;Russian Federation;Eastern Europe;"RUDN University";"2019-2024";"Literature and Literary Theory (Q3); Communication (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
555;21100829707;"Russkii Zhunal Detskoi Nevrologii";journal;"20738803, 24129178";0,112;Q4;5;20;60;462;11;60;0,15;23,10;74,19;0;2;Russian Federation;Eastern Europe;"ABV-press Publishing House";"2017-2024";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Medicine"
556;21100332451;"Genes and Cells";journal;"23131829";0,111;Q4;8;51;133;1575;40;132;0,24;30,88;53,89;0;7;Russian Federation;Eastern Europe;"Human Stem Cells Institute OJSC (HSCI)";"2014-2024";"Biomedical Engineering (Q4); Biotechnology (Q4); Cell Biology (Q4); Molecular Biology (Q4); Surgery (Q4); Transplantation (Q4)";"Biochemistry, Genetics and Molecular Biology; Engineering; Medicine"
557;21100788470;"Novoe Literaturnoe Obozrenie";journal;"08696365";0,111;Q3;3;164;249;3762;18;243;0,04;22,94;50,00;0;7;Russian Federation;Eastern Europe;"Novoe Literaturnoe Obozrenie Ltd.";"2016-2024";"Literature and Literary Theory (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
558;21100817112;"Polytrauma";journal;"18191495, 2541867X";0,111;Q4;6;39;122;822;40;122;0,36;21,08;0,00;0;0;Russian Federation;Eastern Europe;"The Charity Fund of Clinical Center of Miners' Health Protection";"2016-2024";"Engineering (miscellaneous) (Q4)";"Engineering"
559;21101084975;"Solov'evskie Issledovania";journal;"20769210";0,111;Q3;2;43;158;1154;5;147;0,03;26,84;58,06;0;1;Russian Federation;Eastern Europe;"Ivanovo State Power Engineering University";"2019-2024";"Philosophy (Q3)";"Arts and Humanities"
560;21101047668;"Head and Neck Russian Journal";journal;"23105194, 24149713";0,110;Q4;4;21;115;598;33;115;0,25;28,48;0,00;0;0;Russian Federation;Eastern Europe;"All-Russian Federation of the Specialists in Head and Neck Diseases";"2019-2024";"Oral Surgery (Q4); Otorhinolaryngology (Q4); Surgery (Q4)";"Dentistry; Medicine"
561;21101146383;"Historia Provinciae - Zurnal Regional'noj Istorii";journal;"25878344";0,110;Q3;2;40;111;873;4;108;0,00;21,83;36,59;0;14;Russian Federation;Eastern Europe;"Cherepovets State University";"2019-2024";"History (Q3)";"Arts and Humanities"
562;21101098811;"Extreme Medicine";journal;"27132757, 27132765";0,109;Q4;4;65;124;2425;18;122;0,17;37,31;50,00;0;28;Russian Federation;Eastern Europe;"Federal Medical Biological Agency Publishing Group";"2019-2024";"Genetics (clinical) (Q4); Immunology and Allergy (Q4); Infectious Diseases (Q4); Microbiology (medical) (Q4); Orthopedics and Sports Medicine (Q4); Public Health, Environmental and Occupational Health (Q4); Radiology, Nuclear Medicine and Imaging (Q4); Toxicology (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
563;21100901900;"Black Camera";journal;"15363155, 19474237";0,107;Q3;4;34;194;1105;19;186;0,08;32,50;58,82;0;4;Russian Federation;Eastern Europe;"Indiana University Press";"2018-2024";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Communication (Q4); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
564;19700169104;"Vostok (Oriens)";journal;"08691908";0,107;Q3;4;127;276;3854;63;276;0,24;30,35;0,00;0;0;Russian Federation;Eastern Europe;"Russian Academy of Sciences";"1999, 2001, 2019-2023";"History (Q3); Anthropology (Q4); Cultural Studies (Q4); Linguistics and Language (Q4); Political Science and International Relations (Q4)";"Arts and Humanities; Social Sciences"
565;14854;"Biologicheskie Membrany";journal;"02334755";0,106;Q4;11;45;127;1989;12;127;0,08;44,20;57,45;0;6;Russian Federation;Eastern Europe;"Russian Academy of Sciences";"1996-2024";"Cell Biology (Q4); Molecular Biology (Q4)";"Biochemistry, Genetics and Molecular Biology"
566;21101150441;"Russian Family Doctor";journal;"20721668, 27132331";0,105;Q4;3;27;67;685;5;67;0,07;25,37;69,51;0;17;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2024";"Family Practice (Q4); Geriatrics and Gerontology (Q4); Infectious Diseases (Q4); Internal Medicine (Q4)";"Medicine"
567;21100925895;"Vestnik Tomskogo Gosudarstvennogo Universiteta - Upravlenie, Vychislitel'naya Tekhnika i Informatika";journal;"23112085, 19988605";0,105;Q4;3;55;154;924;39;154;0,30;16,80;25,00;0;4;Russian Federation;Eastern Europe;"Tomsk State University";"2019-2024";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science"
568;21101168875;"Russian Japanology Review";journal;"26586789, 26586444";0,103;Q3;1;12;36;193;2;36;0,08;16,08;33,33;0;4;Russian Federation;Eastern Europe;"Association of Japanologists";"2019-2024";"Literature and Literary Theory (Q3); Arts and Humanities (miscellaneous) (Q4); History (Q4); Political Science and International Relations (Q4)";"Arts and Humanities; Social Sciences"
569;21100455574;"Russian Law Journal";journal;"23123605, 23098678";0,102;Q4;8;0;48;0;10;45;0,16;0,00;0,00;0;0;Russian Federation;Eastern Europe;"Supporting Academic Initiatives Foundation";"2013-2021";"Law (Q4)";"Social Sciences"
570;21100820204;"Manuscripta Orientalia";journal;"24153613, 12385018";0,101;Q4;4;20;55;584;14;53;0,24;29,20;55,56;0;0;Russian Federation;Eastern Europe;"Thesa Publishers";"2016-2024";"Cultural Studies (Q4); Library and Information Sciences (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
571;26461;"Social Sciences (Russian Federation)";journal;"01345486, 19382553";0,101;Q4;5;9;41;183;0;41;0,00;20,33;22,22;0;1;Russian Federation;Eastern Europe;"Russian Academy of Sciences";"1988, 1994, 2008-2019, 2022-2023";"Social Sciences (miscellaneous) (Q4)";"Social Sciences"
572;21101117322;"Literature of the Americas";journal;"2542243X, 25417894";0,100;Q4;3;30;88;336;5;88;0,07;11,20;64,71;0;1;Russian Federation;Eastern Europe;"Russian Academy of Sciences-A.M. Gorky Institute of World Literature";"2019-2024";"Literature and Literary Theory (Q4)";"Arts and Humanities"
573;21101087786;"Nauchnyy Vestnik Moskovskoy Konservatorii";journal;"27131807, 20799438";0,100;Q4;2;25;93;672;6;93;0,07;26,88;70,37;0;3;Russian Federation;Eastern Europe;"Moscow State Tchaikovsky Conservatory";"2019-2024";"Music (Q4)";"Arts and Humanities"
574;21100304266;"Russkaia Literatura";journal;"01316095";0,100;Q4;4;88;281;576;13;278;0,05;6,55;50,00;0;0;Russian Federation;Eastern Europe;"Rossiiskaya Akademiya Nauk Institut Russkoi Literatury (Pushkinskii Dom)";"2013-2024";"Literature and Literary Theory (Q4)";"Arts and Humanities"
575;21101163031;"Studia Religiosa Rossica";journal;"26584158";0,100;Q4;2;35;99;420;3;98;0,02;12,00;66,67;0;1;Russian Federation;Eastern Europe;"Russian State University for the Humanities";"2019-2024";"Religious Studies (Q4)";"Arts and Humanities"
576;21101153195;"Clinical Psychology and Special Education";journal;"23040394";;-;4;38;0;1664;0;0;0,00;43,79;76,47;0;12;Russian Federation;Eastern Europe;"Moscow State University of Psychology and Education";"2023-2024";"Clinical Psychology; Developmental and Educational Psychology; Experimental and Cognitive Psychology; Neuropsychology and Physiological Psychology";"Psychology"
577;21101206078;"Clinical Review for General Practice";journal;"27132552, 27825671";;-;5;174;184;4411;31;169;0,16;25,35;0,00;0;82;Russian Federation;Eastern Europe;"LLC MMA MediaMedika";"2020-2024";"Endocrinology; Endocrinology, Diabetes and Metabolism; Immunology and Allergy; Medicine (miscellaneous)";"Biochemistry, Genetics and Molecular Biology; Medicine"
578;21101185951;"Construction Materials and Products";journal;"26187183";;-;10;42;36;1064;89;36;2,47;25,33;0,00;0;20;Russian Federation;Eastern Europe;"Belgorod V G Shukhov State Technology University";"2022-2024";"Architecture; Building and Construction; Civil and Structural Engineering; Materials Science (miscellaneous)";"Engineering; Materials Science"
579;21101253665;"Contemporary Musicology";journal;"25879731";;-;1;23;59;350;0;59;0,00;15,22;0,00;0;0;Russian Federation;Eastern Europe;"";"2020-2024";"Arts and Humanities (miscellaneous); Music; Visual Arts and Performing Arts";"Arts and Humanities"
580;21101193862;"Dostoevsky and World Culture. Philological Journal";journal;"27128512, 26190311";;-;4;44;111;854;28;105;0,24;19,41;0,00;0;6;Russian Federation;Eastern Europe;"Russian Academy of Sciences-A.M. Gorky Institute of World Literature";"2019-2024";"Literature and Literary Theory";"Arts and Humanities"
581;21101241159;"Endodontics Today";journal;"17267242, 16832981";;-;3;50;53;1076;8;53;0,15;21,52;0,00;0;0;Russian Federation;Eastern Europe;"";"2022-2024";"Dentistry (miscellaneous); Oral Surgery; Orthodontics; Periodontics";"Dentistry"
582;21101266015;"Eposovedenie";journal;"27824861";;-;4;40;133;950;18;132;0,12;23,75;0,00;0;0;Russian Federation;Eastern Europe;"M. K. Ammosov North-Eastern Federal University";"2020-2024";"Anthropology; Cultural Studies; Linguistics and Language";"Social Sciences"
583;21101241165;"Eye Glaz";journal;"22224408, 26868083";;-;3;32;77;691;15;76;0,23;21,59;0,00;0;0;Russian Federation;Eastern Europe;"";"2020-2024";"Ophthalmology; Optometry";"Health Professions; Medicine"
584;21101253663;"Fol'klor: Struktura, Tipologiia, Semiotika";journal;"26585294";;-;2;23;72;316;3;69;0,04;13,74;0,00;0;0;Russian Federation;Eastern Europe;"Russian State University for the Humanities";"2020-2024";"Arts and Humanities (miscellaneous); Cultural Studies; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
585;21101201499;"Galactica Media: Journal of Media Studies";journal;"26587734";;-;2;50;0;1688;0;0;0,00;33,76;0,00;0;11;Russian Federation;Eastern Europe;"LLC Scientific Industrial Enterprise “Genesis. Frontier. Science”";"2023-2024";"Anthropology; Cultural Studies; Philosophy; Sociology and Political Science";"Arts and Humanities; Social Sciences"
586;21101226034;"Geographical Environment and Living Systems";journal;"27127621";;-;3;46;96;789;27;96;0,29;17,15;0,00;0;0;Russian Federation;Eastern Europe;"";"2020-2024";"Ecological Modeling; Ecology; Environmental Science (miscellaneous); Nature and Landscape Conservation";"Environmental Science"
587;21101198441;"Gorenie I Vzryv";journal;"23059117";;-;4;46;94;1043;36;94;0,38;22,67;0,00;0;1;Russian Federation;Eastern Europe;"Torus Press Publishing House";"2021-2024";"Mechanical Engineering";"Engineering"
588;21101274784;"Istoriko-Filosofskii Ezhegodnik";journal;"27826538, 01348655";;-;2;10;31;512;3;31;0,10;51,20;0,00;0;0;Russian Federation;Eastern Europe;"Institute of Philosophy, Russian Academy of Sciences";"2021-2024";"History; Philosophy";"Arts and Humanities"
589;21101183468;"Journal of Clinical Practice";journal;"26188627, 22203095";;-;9;49;146;1688;93;146;0,46;34,45;0,00;0;24;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2024";"Medicine (miscellaneous)";"Medicine"
590;21101180701;"Journal of Corporate Finance Research";journal;"20730438";;-;5;32;82;1269;27;82;0,36;39,66;0,00;0;18;Russian Federation;Eastern Europe;"National Research University, Higher School of Econoimics";"2020-2024";"Economics and Econometrics; Economics, Econometrics and Finance (miscellaneous); Finance";"Economics, Econometrics and Finance"
591;21101153193;"Journal of Frontier Studies";journal;"25000225";;-;3;52;0;2097;0;0;0,00;40,33;49,32;0;11;Russian Federation;Eastern Europe;"LLC Scientific Industrial Enterprise “Genesis. Frontier. Science”";"2023-2025";"Anthropology; Archeology; Archeology (arts and humanities); Cultural Studies; History";"Arts and Humanities; Social Sciences"
592;21101210787;"Journal of Visual Theology";journal;"27131610, 27131955";;-;3;14;49;431;11;49;0,30;30,79;0,00;0;0;Russian Federation;Eastern Europe;"Yaroslav-the-Wise Novgorod State University";"2019-2024";"Religious Studies";"Arts and Humanities"
593;21101186342;"Kuban Scientific Medical Bulletin";journal;"25419544, 16086228";;-;2;51;0;1329;0;0;0,00;26,06;0,00;0;17;Russian Federation;Eastern Europe;"";"2020, 2023-2024";"Medicine (miscellaneous)";"Medicine"
594;21101211210;"Lesnoy Zhurnal";journal;"05361036";;-;2;87;0;2443;0;0;0,00;28,08;0,00;0;29;Russian Federation;Eastern Europe;"Northern Arctic Federal University named after M V Lomonosov";"2023-2024";"Forestry";"Agricultural and Biological Sciences"
595;21101202297;"Limnology and Freshwater Biology";journal;"26583518";;-;3;22;150;894;26;148;0,17;40,64;0,00;0;6;Russian Federation;Eastern Europe;"Limnological Institute SB RAS";"2022-2024";"Aquatic Science; Oceanography";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
596;21101193859;"Literary Fact";journal;"25422421, 25418297";;-;3;51;164;849;8;164;0,04;16,65;0,00;0;2;Russian Federation;Eastern Europe;"Russian Academy of Sciences-A.M. Gorky Institute of World Literature";"2019-2024";"Literature and Literary Theory";"Arts and Humanities"
597;21101226036;"Medicinskij Akademiceskij Zurnal";journal;"26871378, 16084101";;-;3;37;142;1843;27;142;0,15;49,81;0,00;0;0;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2020-2024";"Medicine (miscellaneous)";"Medicine"
598;21101204530;"National Health Care (Russia)";journal;"27130703, 2713069X";;-;5;19;48;360;32;48;0,68;18,95;0,00;0;6;Russian Federation;Eastern Europe;"I.M. Sechenov First Moscow State Medical University";"2020-2024";"Health Informatics; Health Policy; Health Professions (miscellaneous); Public Health, Environmental and Occupational Health";"Health Professions; Medicine"
599;21101268226;"National Psychological Journal";journal;"20796617, 23099828";;-;4;51;55;1606;16;55;0,14;31,49;0,00;0;0;Russian Federation;Eastern Europe;"Lomonosov Moscow State University";"2020-2021, 2023-2024";"Applied Psychology; Education; Experimental and Cognitive Psychology; Psychology (miscellaneous)";"Psychology; Social Sciences"
600;21101196452;"Nations and Religions of Eurasia";journal;"25422332, 26868040";;-;1;40;0;1208;0;0;0,00;30,20;0,00;0;6;Russian Federation;Eastern Europe;"Altai State University";"2023-2024";"Archeology; Archeology (arts and humanities)";"Arts and Humanities; Social Sciences"
601;21101200232;"Nauchnyi Dialog";journal;"2225756X, 22271295";;-;3;269;0;7713;0;0;0,00;28,67;0,00;0;44;Russian Federation;Eastern Europe;"Tsentr Nauchnykh i Obrazovatelnykh Proektov";"2023-2024";"History; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
